,dataset,method,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time,model
25,monte,IT-STGCN,0.8,rand,4,12,linear,50,1.0863053798675537,864.1741995811462,GCLSTM
26,monte,STGCN,0.8,rand,4,12,linear,50,1.1470682621002195,296.8574960231781,GCLSTM
27,monte,IT-STGCN,0.8,rand,4,12,linear,50,1.0354503393173218,842.5905148983002,GCLSTM
28,monte,STGCN,0.8,rand,4,12,linear,50,1.0332316160202026,270.52977538108826,GCLSTM
29,monte,IT-STGCN,0.8,rand,4,12,linear,50,1.0413480997085571,886.9050629138947,GCLSTM
30,monte,STGCN,0.8,rand,4,12,linear,50,1.223167896270752,227.17344999313357,GCLSTM
31,monte,IT-STGCN,0.8,rand,4,12,linear,50,1.041314721107483,882.8223624229431,GCLSTM
32,monte,STGCN,0.8,rand,4,12,linear,50,1.092737317085266,276.5813570022583,GCLSTM
33,monte,IT-STGCN,0.8,rand,4,12,linear,50,1.027924656867981,881.3557829856873,GCLSTM
34,monte,STGCN,0.8,rand,4,12,linear,50,1.1190770864486694,232.28183913230896,GCLSTM
35,monte,IT-STGCN,0.8,rand,4,12,linear,50,1.065046310424805,861.7799360752106,GCLSTM
36,monte,STGCN,0.8,rand,4,12,linear,50,1.107056736946106,257.1738245487213,GCLSTM
37,monte,IT-STGCN,0.8,rand,4,12,linear,50,1.0356518030166626,730.7962436676025,GCLSTM
38,monte,STGCN,0.8,rand,4,12,linear,50,1.1050989627838137,362.1749632358551,GCLSTM
39,monte,IT-STGCN,0.8,rand,4,12,linear,50,1.0194154977798462,576.0762898921967,GCLSTM
40,monte,STGCN,0.8,rand,4,12,linear,50,1.159075140953064,382.2702176570892,GCLSTM
41,monte,IT-STGCN,0.8,rand,4,12,linear,50,1.100919246673584,437.79048109054565,GCLSTM
42,monte,STGCN,0.8,rand,4,12,linear,50,1.0719537734985352,403.04268288612366,GCLSTM
43,monte,IT-STGCN,0.8,rand,4,12,linear,50,1.029149055480957,576.69580245018,GCLSTM
44,monte,STGCN,0.8,rand,4,12,linear,50,1.1605924367904663,374.7776782512665,GCLSTM
45,monte,IT-STGCN,0.8,rand,4,12,linear,50,1.0388613939285278,615.150098323822,GCLSTM
46,monte,STGCN,0.8,rand,4,12,linear,50,1.1758208274841309,632.2496325969696,GCLSTM
47,monte,IT-STGCN,0.8,rand,4,12,linear,50,1.0601921081542969,651.915828704834,GCLSTM
48,monte,STGCN,0.8,rand,4,12,linear,50,1.2023262977600098,582.933931350708,GCLSTM
49,monte,IT-STGCN,0.8,rand,4,12,linear,50,1.041176676750183,634.5043165683746,GCLSTM
50,monte,STGCN,0.8,rand,4,12,linear,50,1.0956213474273682,524.2289817333221,GCLSTM
51,monte,IT-STGCN,0.8,rand,4,12,linear,50,1.0057284832000732,673.0399250984192,GCLSTM
52,monte,STGCN,0.8,rand,4,12,linear,50,1.1231985092163086,447.2791659832001,GCLSTM
53,monte,IT-STGCN,0.8,rand,4,12,linear,50,1.0186227560043335,673.3993275165558,GCLSTM
54,monte,STGCN,0.8,rand,4,12,linear,50,1.1259595155715942,436.04486870765686,GCLSTM
55,monte,IT-STGCN,0.8,rand,4,12,linear,50,1.048294186592102,661.527186870575,GCLSTM
56,monte,STGCN,0.8,rand,4,12,linear,50,1.043777585029602,446.38637590408325,GCLSTM
57,monte,IT-STGCN,0.8,rand,4,12,linear,50,1.027611494064331,682.0810167789459,GCLSTM
58,monte,STGCN,0.8,rand,4,12,linear,50,1.1311804056167605,436.4281816482544,GCLSTM
59,monte,IT-STGCN,0.8,rand,4,12,linear,50,1.0893882513046265,663.1505649089813,GCLSTM
