method,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time,model,Unnamed: 0
IT-STGCN,0.3,rand,4,12,linear,50,0.9793186783790588,527.2774515151978,DyGrEncoder,140.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9809208512306212,496.4853785037994,DyGrEncoder,141.0
IT-STGCN,0.7,rand,4,12,linear,50,1.1186800003051758,506.0904576778412,DyGrEncoder,142.0
IT-STGCN,0.8,rand,4,12,linear,50,1.0964882373809814,394.9743759632111,DyGrEncoder,143.0
STGCN,0.3,rand,4,12,linear,50,1.1190736293792725,253.46131777763367,DyGrEncoder,144.0
STGCN,0.5,rand,4,12,linear,50,1.2609562873840332,86.17401385307312,DyGrEncoder,145.0
STGCN,0.7,rand,4,12,linear,50,1.5101584196090698,212.3490762710572,DyGrEncoder,146.0
STGCN,0.8,rand,4,12,linear,50,1.028880000114441,381.4748983383178,DyGrEncoder,147.0
IT-STGCN,0.3,rand,4,12,linear,50,1.1130270957946775,218.1898193359375,DyGrEncoder,148.0
IT-STGCN,0.5,rand,4,12,linear,50,1.22049880027771,550.3295147418976,DyGrEncoder,149.0
IT-STGCN,0.7,rand,4,12,linear,50,1.270931601524353,562.5762622356415,DyGrEncoder,150.0
IT-STGCN,0.8,rand,4,12,linear,50,1.2360557317733765,569.7037773132324,DyGrEncoder,151.0
STGCN,0.3,rand,4,12,linear,50,1.2557423114776611,128.8240315914154,DyGrEncoder,152.0
STGCN,0.5,rand,4,12,linear,50,1.1116180419921875,81.71078991889954,DyGrEncoder,153.0
STGCN,0.7,rand,4,12,linear,50,1.5760408639907837,335.4113578796387,DyGrEncoder,154.0
STGCN,0.8,rand,4,12,linear,50,1.197009563446045,209.1588912010193,DyGrEncoder,155.0
IT-STGCN,0.3,rand,4,12,linear,50,0.998733401298523,471.38953042030334,DyGrEncoder,156.0
IT-STGCN,0.5,rand,4,12,linear,50,1.079059362411499,381.8244755268097,DyGrEncoder,157.0
IT-STGCN,0.7,rand,4,12,linear,50,1.2130049467086792,592.8379654884338,DyGrEncoder,158.0
IT-STGCN,0.8,rand,4,12,linear,50,1.140173077583313,582.8763062953949,DyGrEncoder,159.0
STGCN,0.3,rand,4,12,linear,50,1.0932713747024536,82.07734370231628,DyGrEncoder,160.0
STGCN,0.5,rand,4,12,linear,50,1.678829789161682,180.058739900589,DyGrEncoder,161.0
STGCN,0.7,rand,4,12,linear,50,1.5592238903045654,394.405567407608,DyGrEncoder,162.0
STGCN,0.8,rand,4,12,linear,50,3.6811490058898926,81.45138692855835,DyGrEncoder,163.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9986917972564696,606.7118809223175,DyGrEncoder,164.0
IT-STGCN,0.5,rand,4,12,linear,50,1.058967113494873,297.1582293510437,DyGrEncoder,165.0
IT-STGCN,0.7,rand,4,12,linear,50,1.2158405780792236,465.0651400089264,DyGrEncoder,166.0
IT-STGCN,0.8,rand,4,12,linear,50,1.2094871997833252,534.150475025177,DyGrEncoder,167.0
STGCN,0.3,rand,4,12,linear,50,1.2433241605758667,175.11442494392395,DyGrEncoder,168.0
STGCN,0.5,rand,4,12,linear,50,1.5467876195907593,270.634370803833,DyGrEncoder,169.0
STGCN,0.7,rand,4,12,linear,50,1.1073739528656006,266.738135099411,DyGrEncoder,170.0
STGCN,0.8,rand,4,12,linear,50,1.610038161277771,167.04715037345886,DyGrEncoder,171.0
IT-STGCN,0.3,rand,4,12,linear,50,1.0266461372375488,566.1814687252045,DyGrEncoder,172.0
IT-STGCN,0.5,rand,4,12,linear,50,1.010411262512207,531.9195606708527,DyGrEncoder,173.0
IT-STGCN,0.7,rand,4,12,linear,50,1.3305957317352295,256.08626985549927,DyGrEncoder,174.0
IT-STGCN,0.8,rand,4,12,linear,50,1.3097583055496216,624.3741834163666,DyGrEncoder,175.0
STGCN,0.3,rand,4,12,linear,50,1.1487432718276978,80.4366569519043,DyGrEncoder,176.0
STGCN,0.5,rand,4,12,linear,50,1.53497314453125,389.1223556995392,DyGrEncoder,177.0
STGCN,0.7,rand,4,12,linear,50,1.369670867919922,188.3212895393372,DyGrEncoder,178.0
STGCN,0.8,rand,4,12,linear,50,1.4317868947982788,77.89236879348755,DyGrEncoder,179.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9934978485107422,554.8748295307159,DyGrEncoder,180.0
IT-STGCN,0.5,rand,4,12,linear,50,1.076901078224182,364.4276609420776,DyGrEncoder,181.0
IT-STGCN,0.7,rand,4,12,linear,50,1.1159369945526123,447.7566828727722,DyGrEncoder,182.0
IT-STGCN,0.8,rand,4,12,linear,50,1.2021209001541138,584.6419007778168,DyGrEncoder,183.0
STGCN,0.3,rand,4,12,linear,50,1.21266770362854,148.47780418395996,DyGrEncoder,184.0
STGCN,0.5,rand,4,12,linear,50,1.3507901430130005,390.1014356613159,DyGrEncoder,185.0
STGCN,0.7,rand,4,12,linear,50,1.3936930894851685,178.02932977676392,DyGrEncoder,186.0
STGCN,0.8,rand,4,12,linear,50,1.2326526641845703,354.37294578552246,DyGrEncoder,187.0
IT-STGCN,0.3,rand,4,12,linear,50,1.0047314167022705,497.2561843395233,DyGrEncoder,188.0
IT-STGCN,0.5,rand,4,12,linear,50,1.210913062095642,546.8443746566772,DyGrEncoder,189.0
IT-STGCN,0.7,rand,4,12,linear,50,1.4523013830184937,388.5840194225311,DyGrEncoder,190.0
IT-STGCN,0.8,rand,4,12,linear,50,1.1041489839553833,596.7226071357727,DyGrEncoder,191.0
STGCN,0.3,rand,4,12,linear,50,1.3954044580459597,157.71790289878845,DyGrEncoder,192.0
STGCN,0.5,rand,4,12,linear,50,1.4046481847763062,137.37996530532837,DyGrEncoder,193.0
STGCN,0.7,rand,4,12,linear,50,2.0401487350463867,232.5229938030243,DyGrEncoder,194.0
STGCN,0.8,rand,4,12,linear,50,1.4483609199523926,169.14057993888855,DyGrEncoder,195.0
IT-STGCN,0.3,rand,4,12,linear,50,1.047107219696045,430.92267179489136,DyGrEncoder,196.0
IT-STGCN,0.5,rand,4,12,linear,50,1.0607136487960815,408.8122825622559,DyGrEncoder,197.0
IT-STGCN,0.7,rand,4,12,linear,50,1.215921401977539,321.8475561141968,DyGrEncoder,198.0
IT-STGCN,0.8,rand,4,12,linear,50,1.103237509727478,354.0470426082611,DyGrEncoder,199.0
STGCN,0.3,rand,4,12,linear,50,1.1227543354034424,153.5819754600525,DyGrEncoder,200.0
STGCN,0.5,rand,4,12,linear,50,1.4586849212646484,142.62987637519836,DyGrEncoder,201.0
STGCN,0.7,rand,4,12,linear,50,1.5997494459152222,267.6140842437744,DyGrEncoder,202.0
STGCN,0.8,rand,4,12,linear,50,1.6903481483459473,406.51721572875977,DyGrEncoder,203.0
IT-STGCN,0.3,rand,4,12,linear,50,1.0522890090942385,1045.2267920970917,DyGrEncoder,204.0
IT-STGCN,0.5,rand,4,12,linear,50,1.1897510290145874,1372.5622158050537,DyGrEncoder,205.0
IT-STGCN,0.7,rand,4,12,linear,50,1.2593035697937012,1492.488168001175,DyGrEncoder,206.0
IT-STGCN,0.8,rand,4,12,linear,50,1.2360527515411377,1308.637514591217,DyGrEncoder,207.0
STGCN,0.3,rand,4,12,linear,50,1.547973871231079,95.37076950073242,DyGrEncoder,208.0
STGCN,0.5,rand,4,12,linear,50,1.7523767948150637,713.3814146518707,DyGrEncoder,209.0
STGCN,0.7,rand,4,12,linear,50,1.515457034111023,989.8106417655944,DyGrEncoder,210.0
STGCN,0.8,rand,4,12,linear,50,1.2380067110061646,1319.0756478309631,DyGrEncoder,211.0
IT-STGCN,0.3,rand,4,12,linear,50,1.058653473854065,928.089955329895,DyGrEncoder,212.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9945681095123292,707.0595140457153,DyGrEncoder,213.0
IT-STGCN,0.7,rand,4,12,linear,50,1.4757177829742432,879.4683442115784,DyGrEncoder,214.0
IT-STGCN,0.8,rand,4,12,linear,50,1.653225064277649,960.1265382766724,DyGrEncoder,215.0
STGCN,0.3,rand,4,12,linear,50,1.2149792909622192,274.4828553199768,DyGrEncoder,216.0
STGCN,0.5,rand,4,12,linear,50,1.3530573844909668,731.8860015869141,DyGrEncoder,217.0
STGCN,0.7,rand,4,12,linear,50,1.504238247871399,455.5167319774628,DyGrEncoder,218.0
STGCN,0.8,rand,4,12,linear,50,1.105354070663452,530.5388357639313,DyGrEncoder,219.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9703792929649352,1081.0149810314178,DyGrEncoder,220.0
IT-STGCN,0.5,rand,4,12,linear,50,1.1524895429611206,963.9059314727784,DyGrEncoder,221.0
IT-STGCN,0.7,rand,4,12,linear,50,1.120788812637329,1014.0923244953156,DyGrEncoder,222.0
IT-STGCN,0.8,rand,4,12,linear,50,1.1265037059783936,912.0971777439116,DyGrEncoder,223.0
STGCN,0.3,rand,4,12,linear,50,1.214195728302002,389.2712841033936,DyGrEncoder,224.0
STGCN,0.5,rand,4,12,linear,50,1.4095070362091064,491.8812832832336,DyGrEncoder,225.0
STGCN,0.7,rand,4,12,linear,50,1.2930656671524048,553.7776651382446,DyGrEncoder,226.0
STGCN,0.8,rand,4,12,linear,50,1.2484245300292969,400.6361274719238,DyGrEncoder,227.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9769880771636964,947.2942712306976,DyGrEncoder,228.0
IT-STGCN,0.5,rand,4,12,linear,50,1.01742422580719,896.5120451450348,DyGrEncoder,229.0
IT-STGCN,0.7,rand,4,12,linear,50,1.1914596557617188,1128.6867830753326,DyGrEncoder,230.0
IT-STGCN,0.8,rand,4,12,linear,50,1.1166346073150637,927.959305524826,DyGrEncoder,231.0
STGCN,0.3,rand,4,12,linear,50,1.1426057815551758,267.19829201698303,DyGrEncoder,232.0
STGCN,0.5,rand,4,12,linear,50,1.1707440614700315,912.769064426422,DyGrEncoder,233.0
STGCN,0.7,rand,4,12,linear,50,1.3963130712509155,765.6956567764282,DyGrEncoder,234.0
STGCN,0.8,rand,4,12,linear,50,1.3395209312438965,1000.3303914070128,DyGrEncoder,235.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9961439371109008,1272.9532811641693,DyGrEncoder,236.0
IT-STGCN,0.5,rand,4,12,linear,50,1.075658917427063,1460.533055305481,DyGrEncoder,237.0
IT-STGCN,0.7,rand,4,12,linear,50,1.2449941635131836,1315.9595301151276,DyGrEncoder,238.0
IT-STGCN,0.8,rand,4,12,linear,50,1.2003960609436035,1204.135811805725,DyGrEncoder,239.0
STGCN,0.3,rand,4,12,linear,50,1.0379440784454346,986.770102262497,DCRNN,0.0
STGCN,0.5,rand,4,12,linear,50,1.109788179397583,1201.1656646728516,DCRNN,1.0
STGCN,0.7,rand,4,12,linear,50,1.2582437992095947,1220.736673116684,DCRNN,2.0
STGCN,0.8,rand,4,12,linear,50,1.2905455827713013,1221.5604269504547,DCRNN,3.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9392677545547484,1470.5319392681122,DCRNN,4.0
IT-STGCN,0.5,rand,4,12,linear,50,0.94902902841568,1018.0256531238556,DCRNN,5.0
IT-STGCN,0.7,rand,4,12,linear,50,1.0600450038909912,1054.1200461387634,DCRNN,6.0
IT-STGCN,0.8,rand,4,12,linear,50,1.1643246412277222,1037.448983669281,DCRNN,7.0
STGCN,0.3,rand,4,12,linear,50,1.0374919176101685,798.1833403110504,DCRNN,8.0
STGCN,0.5,rand,4,12,linear,50,1.1429822444915771,928.9872665405272,DCRNN,9.0
STGCN,0.7,rand,4,12,linear,50,1.2651581764221191,948.1360867023468,DCRNN,10.0
STGCN,0.8,rand,4,12,linear,50,1.2668474912643433,800.6649887561798,DCRNN,11.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9376266598701476,1728.4652433395386,DCRNN,12.0
IT-STGCN,0.5,rand,4,12,linear,50,0.94932758808136,7673.1221714019775,DCRNN,13.0
IT-STGCN,0.7,rand,4,12,linear,50,1.0390489101409912,1896.9488565921783,DCRNN,14.0
IT-STGCN,0.8,rand,4,12,linear,50,1.1815056800842283,2623.479577064514,DCRNN,15.0
STGCN,0.3,rand,4,12,linear,50,1.035292625427246,1672.5761334896088,DCRNN,16.0
STGCN,0.5,rand,4,12,linear,50,1.0799765586853027,1685.0800502300262,DCRNN,17.0
STGCN,0.7,rand,4,12,linear,50,1.3154301643371582,1070.92107462883,DCRNN,18.0
STGCN,0.8,rand,4,12,linear,50,1.0131211280822754,1570.4923939704895,DCRNN,19.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9377308487892152,1819.3136327266693,DCRNN,20.0
IT-STGCN,0.5,rand,4,12,linear,50,0.953426957130432,1914.611175060272,DCRNN,21.0
IT-STGCN,0.7,rand,4,12,linear,50,1.0563069581985474,1669.8680865764618,DCRNN,22.0
IT-STGCN,0.8,rand,4,12,linear,50,1.1495484113693235,1833.320916891098,DCRNN,23.0
STGCN,0.3,rand,4,12,linear,50,1.035561442375183,1300.824524641037,DCRNN,24.0
STGCN,0.5,rand,4,12,linear,50,1.091650366783142,1254.838312149048,DCRNN,25.0
STGCN,0.7,rand,4,12,linear,50,1.2083847522735596,549.4969556331635,DCRNN,26.0
STGCN,0.8,rand,4,12,linear,50,1.1439082622528076,544.5146684646606,DCRNN,27.0
IT-STGCN,0.3,rand,4,12,linear,50,0.936558961868286,993.9472744464874,DCRNN,28.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9518354535102844,1025.9716744422913,DCRNN,29.0
IT-STGCN,0.7,rand,4,12,linear,50,1.0158367156982422,992.1734998226166,DCRNN,30.0
IT-STGCN,0.8,rand,4,12,linear,50,1.0942668914794922,1182.4732611179352,DCRNN,31.0
STGCN,0.3,rand,4,12,linear,50,1.0261937379837036,570.870943069458,DCRNN,32.0
STGCN,0.5,rand,4,12,linear,50,1.1742380857467651,578.2111597061157,DCRNN,33.0
STGCN,0.7,rand,4,12,linear,50,1.285311579704285,823.701324224472,DCRNN,34.0
STGCN,0.8,rand,4,12,linear,50,1.31410014629364,654.4772851467133,DCRNN,35.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9380235075950624,1225.6120898723602,DCRNN,36.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9505452513694764,961.1417920589448,DCRNN,37.0
IT-STGCN,0.7,rand,4,12,linear,50,1.0234795808792114,1168.8983554840088,DCRNN,38.0
IT-STGCN,0.8,rand,4,12,linear,50,1.1866780519485474,1259.0062055587769,DCRNN,39.0
STGCN,0.3,rand,4,12,linear,50,1.0397719144821167,774.4433772563934,DCRNN,40.0
STGCN,0.5,rand,4,12,linear,50,1.1122124195098877,750.4692740440369,DCRNN,41.0
STGCN,0.7,rand,4,12,linear,50,1.3013763427734375,485.8285329341888,DCRNN,42.0
STGCN,0.8,rand,4,12,linear,50,1.1203304529190063,476.4819750785828,DCRNN,43.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9406492710113524,1105.7972121238708,DCRNN,44.0
IT-STGCN,0.5,rand,4,12,linear,50,0.951174795627594,1139.4236860275269,DCRNN,45.0
IT-STGCN,0.7,rand,4,12,linear,50,1.0600156784057615,1230.0543751716614,DCRNN,46.0
IT-STGCN,0.8,rand,4,12,linear,50,1.1435219049453735,1096.8602755069733,DCRNN,47.0
STGCN,0.3,rand,4,12,linear,50,1.027310848236084,598.5801668167114,DCRNN,48.0
STGCN,0.5,rand,4,12,linear,50,1.1762182712554932,582.0508422851562,DCRNN,49.0
STGCN,0.7,rand,4,12,linear,50,1.165082573890686,792.2205717563629,DCRNN,50.0
STGCN,0.8,rand,4,12,linear,50,1.161191701889038,650.82439661026,DCRNN,51.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9395586848258972,875.0238823890686,DCRNN,52.0
IT-STGCN,0.5,rand,4,12,linear,50,0.947545886039734,989.9978964328766,DCRNN,53.0
IT-STGCN,0.7,rand,4,12,linear,50,1.0540783405303955,954.9599854946136,DCRNN,54.0
IT-STGCN,0.8,rand,4,12,linear,50,1.157594919204712,1027.094794034958,DCRNN,55.0
STGCN,0.3,rand,4,12,linear,50,1.0284689664840698,650.7793581485748,DCRNN,56.0
STGCN,0.5,rand,4,12,linear,50,1.1530293226242063,602.3064985275269,DCRNN,57.0
STGCN,0.7,rand,4,12,linear,50,1.2928359508514404,524.1265861988068,DCRNN,58.0
STGCN,0.8,rand,4,12,linear,50,1.1822530031204224,530.3902380466461,DCRNN,59.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9381462931632996,1013.209766626358,DCRNN,60.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9483523964881896,1007.6352434158324,DCRNN,61.0
IT-STGCN,0.7,rand,4,12,linear,50,1.0532245635986328,1184.227277994156,DCRNN,62.0
IT-STGCN,0.8,rand,4,12,linear,50,1.1174633502960205,1385.1158697605133,DCRNN,63.0
STGCN,0.3,rand,4,12,linear,50,1.0227398872375488,751.1942765712738,DCRNN,64.0
STGCN,0.5,rand,4,12,linear,50,1.1765213012695312,596.2683947086334,DCRNN,65.0
STGCN,0.7,rand,4,12,linear,50,1.3264491558074951,630.8734605312347,DCRNN,66.0
STGCN,0.8,rand,4,12,linear,50,1.1421936750411987,633.5433003902435,DCRNN,67.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9354629516601562,978.338800430298,DCRNN,68.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9482865929603576,851.4640891551971,DCRNN,69.0
IT-STGCN,0.7,rand,4,12,linear,50,1.0353997945785522,1047.4835743904114,DCRNN,70.0
IT-STGCN,0.8,rand,4,12,linear,50,1.1023626327514648,1195.452671289444,DCRNN,71.0
STGCN,0.3,rand,4,12,linear,50,1.0337613821029663,592.8786985874176,DCRNN,72.0
STGCN,0.5,rand,4,12,linear,50,1.1388510465621948,796.6358041763306,DCRNN,73.0
STGCN,0.7,rand,4,12,linear,50,1.1301448345184326,612.1446442604065,DCRNN,74.0
STGCN,0.8,rand,4,12,linear,50,1.3056254386901855,912.4021246433258,DCRNN,75.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9381226301193236,906.785186767578,DCRNN,76.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9477874040603638,935.027055978775,DCRNN,77.0
IT-STGCN,0.7,rand,4,12,linear,50,1.079431176185608,1076.6950690746307,DCRNN,78.0
IT-STGCN,0.8,rand,4,12,linear,50,1.1643459796905518,1043.1609389781952,DCRNN,79.0
STGCN,0.3,rand,4,12,linear,50,1.0299144983291626,905.5249774456024,DCRNN,80.0
STGCN,0.5,rand,4,12,linear,50,1.1166810989379885,242.650310754776,DCRNN,81.0
STGCN,0.7,rand,4,12,linear,50,1.2365520000457764,648.9469196796417,DCRNN,82.0
STGCN,0.8,rand,4,12,linear,50,1.3384917974472046,705.8044188022614,DCRNN,83.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9370789527893066,1105.1808807849884,DCRNN,84.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9494001865386964,1070.3011136054993,DCRNN,85.0
IT-STGCN,0.7,rand,4,12,linear,50,1.05912983417511,1201.6927275657654,DCRNN,86.0
IT-STGCN,0.8,rand,4,12,linear,50,1.090170979499817,1177.9057116508484,DCRNN,87.0
STGCN,0.3,rand,4,12,linear,50,1.031014084815979,708.002970457077,DCRNN,88.0
STGCN,0.5,rand,4,12,linear,50,1.1329845190048218,516.7281918525696,DCRNN,89.0
STGCN,0.7,rand,4,12,linear,50,1.2187285423278809,733.9453518390656,DCRNN,90.0
STGCN,0.8,rand,4,12,linear,50,1.0836036205291748,561.1561985015869,DCRNN,91.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9396896958351136,1037.3107824325562,DCRNN,92.0
IT-STGCN,0.5,rand,4,12,linear,50,0.950917661190033,815.2988548278809,DCRNN,93.0
IT-STGCN,0.7,rand,4,12,linear,50,1.0044951438903809,1166.3015475273132,DCRNN,94.0
IT-STGCN,0.8,rand,4,12,linear,50,1.0482078790664673,1073.2495143413544,DCRNN,95.0
STGCN,0.3,rand,4,12,linear,50,1.030856370925903,747.419086933136,DCRNN,96.0
STGCN,0.5,rand,4,12,linear,50,1.1382689476013184,742.5157549381256,DCRNN,97.0
STGCN,0.7,rand,4,12,linear,50,1.28747820854187,787.2028384208679,DCRNN,98.0
STGCN,0.8,rand,4,12,linear,50,1.23694908618927,782.1332588195801,DCRNN,99.0
IT-STGCN,0.3,rand,4,12,linear,50,0.936896026134491,880.8839602470398,DCRNN,100.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9511897563934326,1169.4584956169128,DCRNN,101.0
IT-STGCN,0.7,rand,4,12,linear,50,1.039739727973938,1287.739499092102,DCRNN,102.0
IT-STGCN,0.8,rand,4,12,linear,50,1.0821424722671509,1422.723460674286,DCRNN,103.0
STGCN,0.3,rand,4,12,linear,50,1.0288673639297483,592.9225554466248,DCRNN,104.0
STGCN,0.5,rand,4,12,linear,50,1.1884158849716189,1071.8805239200592,DCRNN,105.0
STGCN,0.7,rand,4,12,linear,50,1.2163163423538208,1175.315194606781,DCRNN,106.0
STGCN,0.8,rand,4,12,linear,50,1.1567639112472534,1108.207351922989,DCRNN,107.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9395824670791626,1189.140240430832,DCRNN,108.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9515072703361512,1382.9408271312714,DCRNN,109.0
IT-STGCN,0.7,rand,4,12,linear,50,1.038758635520935,834.5217068195343,DCRNN,110.0
IT-STGCN,0.8,rand,4,12,linear,50,1.0947644710540771,961.982877254486,DCRNN,111.0
STGCN,0.3,rand,4,12,linear,50,1.027787685394287,550.8218936920166,DCRNN,112.0
STGCN,0.5,rand,4,12,linear,50,1.1885136365890503,620.2398617267609,DCRNN,113.0
STGCN,0.7,rand,4,12,linear,50,1.160957098007202,669.9703259468079,DCRNN,114.0
STGCN,0.8,rand,4,12,linear,50,1.3648070096969604,807.5606637001038,DCRNN,115.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9378576874732972,819.0587565898895,DCRNN,116.0
IT-STGCN,0.5,rand,4,12,linear,50,0.949505627155304,1291.8355152606964,DCRNN,117.0
IT-STGCN,0.7,rand,4,12,linear,50,1.0428733825683594,843.0496454238892,DCRNN,118.0
IT-STGCN,0.8,rand,4,12,linear,50,1.17832350730896,890.1951212882996,DCRNN,119.0
STGCN,0.3,rand,4,12,linear,50,1.0270472764968872,811.4490361213684,DCRNN,120.0
STGCN,0.5,rand,4,12,linear,50,1.1747828722000122,751.9802160263062,DCRNN,121.0
STGCN,0.7,rand,4,12,linear,50,1.306242823600769,1112.3946495056152,DCRNN,122.0
STGCN,0.8,rand,4,12,linear,50,1.289607286453247,1045.849351644516,DCRNN,123.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9366300106048584,1151.9814882278442,DCRNN,124.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9464932680130004,936.7893486022948,DCRNN,125.0
IT-STGCN,0.7,rand,4,12,linear,50,1.0267791748046875,1152.8030285835266,DCRNN,126.0
IT-STGCN,0.8,rand,4,12,linear,50,1.0936661958694458,1237.817417383194,DCRNN,127.0
STGCN,0.3,rand,4,12,linear,50,1.0307947397232056,1107.406397342682,DCRNN,128.0
STGCN,0.5,rand,4,12,linear,50,1.1360450983047483,1181.6583321094513,DCRNN,129.0
STGCN,0.7,rand,4,12,linear,50,1.246885895729065,846.0249371528625,DCRNN,130.0
STGCN,0.8,rand,4,12,linear,50,1.150919795036316,731.4405868053436,DCRNN,131.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9392930269241332,1140.6822805404663,DCRNN,132.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9490962624549866,1461.089873790741,DCRNN,133.0
IT-STGCN,0.7,rand,4,12,linear,50,1.050580382347107,1123.252141237259,DCRNN,134.0
IT-STGCN,0.8,rand,4,12,linear,50,1.1110358238220217,1142.7727925777435,DCRNN,135.0
STGCN,0.3,rand,4,12,linear,50,1.0355263948440552,566.0993320941925,DCRNN,136.0
STGCN,0.5,rand,4,12,linear,50,1.1462575197219849,570.3655083179474,DCRNN,137.0
STGCN,0.7,rand,4,12,linear,50,1.316199779510498,755.3958101272583,DCRNN,138.0
STGCN,0.8,rand,4,12,linear,50,1.1434998512268066,1931.590169906616,DCRNN,139.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9381560683250428,2449.0883843898773,DCRNN,140.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9477002024650574,931.9825451374054,DCRNN,141.0
IT-STGCN,0.7,rand,4,12,linear,50,1.028502345085144,1198.301440000534,DCRNN,142.0
IT-STGCN,0.8,rand,4,12,linear,50,1.1241298913955688,1450.923398256302,DCRNN,143.0
STGCN,0.3,rand,4,12,linear,50,1.011342167854309,945.7421100139618,DCRNN,144.0
STGCN,0.5,rand,4,12,linear,50,1.178279995918274,1725.2259664535522,DCRNN,145.0
STGCN,0.7,rand,4,12,linear,50,1.2918155193328855,1777.3046972751615,DCRNN,146.0
STGCN,0.8,rand,4,12,linear,50,1.27607524394989,2651.3135805130005,DCRNN,147.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9384230971336364,1489.5970072746277,DCRNN,148.0
IT-STGCN,0.5,rand,4,12,linear,50,0.946875810623169,1849.4353694915767,DCRNN,149.0
IT-STGCN,0.7,rand,4,12,linear,50,1.05919086933136,1246.3948185443878,DCRNN,150.0
IT-STGCN,0.8,rand,4,12,linear,50,1.1057535409927368,1139.172290802002,DCRNN,151.0
STGCN,0.3,rand,4,12,linear,50,1.0314385890960691,684.5588347911835,DCRNN,152.0
STGCN,0.5,rand,4,12,linear,50,1.1838537454605105,1007.7198357582092,DCRNN,153.0
STGCN,0.7,rand,4,12,linear,50,1.2987698316574097,687.3302206993103,DCRNN,154.0
STGCN,0.8,rand,4,12,linear,50,1.3633027076721191,683.3795413970947,DCRNN,155.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9381396174430848,1181.7651748657229,DCRNN,156.0
IT-STGCN,0.5,rand,4,12,linear,50,0.949810802936554,1134.4441480636597,DCRNN,157.0
IT-STGCN,0.7,rand,4,12,linear,50,1.0511754751205444,1138.8638355731964,DCRNN,158.0
IT-STGCN,0.8,rand,4,12,linear,50,1.0668606758117676,881.895831823349,DCRNN,159.0
STGCN,0.3,rand,4,12,linear,50,1.0324699878692627,735.2635715007782,DCRNN,160.0
STGCN,0.5,rand,4,12,linear,50,1.1845134496688845,811.7102489471436,DCRNN,161.0
STGCN,0.7,rand,4,12,linear,50,1.3292211294174194,914.783287525177,DCRNN,162.0
STGCN,0.8,rand,4,12,linear,50,1.118097901344299,940.9796986579896,DCRNN,163.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9382153153419496,928.069854259491,DCRNN,164.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9500179886817932,1073.1247947216034,DCRNN,165.0
IT-STGCN,0.7,rand,4,12,linear,50,1.0587557554244995,1193.2382383346558,DCRNN,166.0
IT-STGCN,0.8,rand,4,12,linear,50,1.1435067653656006,1262.1786687374115,DCRNN,167.0
STGCN,0.3,rand,4,12,linear,50,1.022202730178833,364.2096259593964,DCRNN,168.0
STGCN,0.5,rand,4,12,linear,50,1.1565033197402954,576.2951848506927,DCRNN,169.0
STGCN,0.7,rand,4,12,linear,50,1.3017898797988892,560.5161428451538,DCRNN,170.0
