,dataset,method,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time,model
180,monteGConvGRU,IT-STGCN,0.3,rand,4,12,linear,50,0.9380574822425842,763.6506271362305,GConvGRU
181,monteGConvGRU,IT-STGCN,0.5,rand,4,12,linear,50,0.9431989789009094,667.9475264549255,GConvGRU
182,monteGConvGRU,IT-STGCN,0.7,rand,4,12,linear,50,1.0337116718292236,767.3378791809082,GConvGRU
183,monteGConvGRU,IT-STGCN,0.8,rand,4,12,linear,50,1.1219894886016846,999.600887298584,GConvGRU
184,monteGConvGRU,STGCN,0.3,rand,4,12,linear,50,0.990301787853241,558.1086056232452,GConvGRU
185,monteGConvGRU,STGCN,0.5,rand,4,12,linear,50,1.1144495010375977,518.8362379074097,GConvGRU
186,monteGConvGRU,STGCN,0.7,rand,4,12,linear,50,1.3894294500350952,805.0424242019653,GConvGRU
187,monteGConvGRU,STGCN,0.8,rand,4,12,linear,50,1.6532366275787354,572.4572787284851,GConvGRU
188,monteGConvGRU,IT-STGCN,0.3,rand,4,12,linear,50,0.9364351630210876,707.3546841144562,GConvGRU
189,monteGConvGRU,IT-STGCN,0.5,rand,4,12,linear,50,0.9417887926101683,667.3733575344086,GConvGRU
190,monteGConvGRU,IT-STGCN,0.7,rand,4,12,linear,50,1.025445580482483,781.9641382694244,GConvGRU
191,monteGConvGRU,IT-STGCN,0.8,rand,4,12,linear,50,1.0861659049987793,696.6120979785919,GConvGRU
192,monteGConvGRU,STGCN,0.3,rand,4,12,linear,50,0.9840471148490906,514.20068192482,GConvGRU
193,monteGConvGRU,STGCN,0.5,rand,4,12,linear,50,1.1245806217193604,416.6069657802582,GConvGRU
194,monteGConvGRU,STGCN,0.7,rand,4,12,linear,50,1.3792270421981812,410.9059090614319,GConvGRU
195,monteGConvGRU,STGCN,0.8,rand,4,12,linear,50,1.557604193687439,437.3528649806976,GConvGRU
196,monteGConvGRU,IT-STGCN,0.3,rand,4,12,linear,50,0.9396275281906128,1044.4504916667938,GConvGRU
197,monteGConvGRU,IT-STGCN,0.5,rand,4,12,linear,50,0.9447100758552552,1072.2609112262726,GConvGRU
198,monteGConvGRU,IT-STGCN,0.7,rand,4,12,linear,50,1.0214258432388306,1230.269362449646,GConvGRU
199,monteGConvGRU,IT-STGCN,0.8,rand,4,12,linear,50,1.1079416275024414,1232.836763381958,GConvGRU
200,monteGConvGRU,STGCN,0.3,rand,4,12,linear,50,0.9812574982643129,783.6683852672577,GConvGRU
201,monteGConvGRU,STGCN,0.5,rand,4,12,linear,50,1.1271374225616455,773.4873213768005,GConvGRU
