dataset,method,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time,model
pedalme,IT-STGCN,0.3,rand,4,8.0,linear,50.0,1.1799614429473877,4.1998913288116455,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,nearest,50.0,1.1387659311294556,4.17477560043335,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,linear,50.0,1.2623558044433594,4.374734401702881,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,nearest,50.0,1.2742210626602173,4.267002105712891,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,linear,50.0,1.2521203756332395,3.2902278900146484,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,nearest,50.0,1.2152674198150637,3.3059468269348145,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,linear,50.0,1.480834722518921,3.327399492263794,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,nearest,50.0,1.4616283178329468,3.4519758224487305,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,linear,50.0,1.1852482557296753,4.184422254562378,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,nearest,50.0,1.1530276536941528,4.423990249633789,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,linear,50.0,1.3377712965011597,4.527105093002319,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,nearest,50.0,1.3838961124420166,4.476384401321411,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,linear,50.0,1.2029626369476318,3.3039040565490723,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,nearest,50.0,1.3050874471664429,2.995264768600464,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,linear,50.0,1.678837776184082,2.970480442047119,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,nearest,50.0,1.6337000131607056,3.111567258834839,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,linear,50.0,1.239486575126648,4.099886655807495,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,nearest,50.0,1.169222116470337,4.314358711242676,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,linear,50.0,1.239532709121704,4.309670448303223,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,nearest,50.0,1.4027174711227417,3.98305869102478,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,linear,50.0,1.3198723793029783,3.345271110534668,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,nearest,50.0,1.2216068506240845,3.1828153133392334,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,linear,50.0,1.5880615711212158,3.383167266845703,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,nearest,50.0,1.528112769126892,3.2952189445495605,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,linear,50.0,1.2578060626983645,4.093465089797974,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,nearest,50.0,1.208181858062744,4.27357292175293,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,linear,50.0,1.309908390045166,3.4218690395355225,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,nearest,50.0,1.3794875144958496,4.853943347930908,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,linear,50.0,1.2662776708602903,3.157491683959961,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,nearest,50.0,1.2813986539840698,3.117466688156128,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,linear,50.0,1.4791691303253174,3.1045567989349365,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,nearest,50.0,1.5325381755828855,3.041999578475952,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,linear,50.0,1.1532354354858398,4.42910361289978,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,nearest,50.0,1.1110079288482666,4.136067628860474,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,linear,50.0,1.2834298610687256,4.019073486328125,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,nearest,50.0,1.365958333015442,4.100457191467285,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,linear,50.0,1.1906710863113403,3.2353734970092773,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,nearest,50.0,1.2600414752960205,3.401573896408081,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,linear,50.0,1.4792602062225342,3.206566572189331,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,nearest,50.0,1.3948694467544556,3.170072793960572,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,linear,50.0,1.1306772232055664,4.394350051879883,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,nearest,50.0,1.181894302368164,4.734642505645752,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,linear,50.0,1.2827551364898682,4.31499981880188,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,nearest,50.0,1.4595779180526731,4.314781904220581,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,linear,50.0,1.3379815816879272,2.963985681533813,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,nearest,50.0,1.3857828378677368,3.134486198425293,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,linear,50.0,1.55617356300354,3.403984785079956,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,nearest,50.0,1.5225759744644165,3.0713768005371094,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,linear,50.0,1.204972505569458,3.2493643760681152,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,nearest,50.0,1.160509467124939,3.3621840476989746,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,linear,50.0,1.3815507888793943,3.772298574447632,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,nearest,50.0,1.1762230396270752,2.834007501602173,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,linear,50.0,1.2823872566223145,2.3707399368286133,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,nearest,50.0,1.2401798963546753,3.6148762702941895,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,linear,50.0,1.701302409172058,3.342672824859619,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,nearest,50.0,1.54664945602417,3.080896377563477,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,linear,50.0,1.1784144639968872,4.0106589794158936,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,nearest,50.0,1.142635703086853,3.98864483833313,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,linear,50.0,1.288108468055725,4.012784481048584,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,nearest,50.0,1.4404003620147705,3.889725208282471,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,linear,50.0,1.2228926420211792,3.003992080688477,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,nearest,50.0,1.3072839975357056,3.069535970687866,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,linear,50.0,1.591625094413757,2.9235854148864746,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,nearest,50.0,1.5332398414611816,2.954641103744507,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,linear,50.0,1.1814168691635132,4.283341884613037,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,nearest,50.0,1.1960347890853882,4.013752460479736,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,linear,50.0,1.3182041645050049,4.020207405090332,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,nearest,50.0,1.428194284439087,3.969197988510132,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,linear,50.0,1.3913941383361816,2.9263715744018555,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,nearest,50.0,1.2399983406066897,2.8496575355529785,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,linear,50.0,1.5660663843154907,2.844712734222412,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,nearest,50.0,1.6609097719192505,2.917271137237549,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,linear,50.0,1.2065292596817017,4.930478096008301,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,nearest,50.0,1.1584556102752686,4.443139314651489,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,linear,50.0,1.3008164167404177,4.388992547988892,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,nearest,50.0,1.2824290990829468,4.100344896316528,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,linear,50.0,1.3483405113220217,2.923130989074707,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,nearest,50.0,1.416126012802124,2.921780824661255,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,linear,50.0,1.4218204021453855,3.084126234054565,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,nearest,50.0,1.4703917503356934,3.142961025238037,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,linear,50.0,1.1729390621185305,5.127617359161377,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,nearest,50.0,1.166404128074646,4.359675407409668,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,linear,50.0,1.3373067378997805,4.372953176498413,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,nearest,50.0,1.2539892196655271,4.439800500869751,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,linear,50.0,1.2575758695602417,3.0818440914154053,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,nearest,50.0,1.2978438138961792,3.2219347953796387,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,linear,50.0,1.483855366706848,3.544074773788452,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,nearest,50.0,1.5679134130477903,2.827409744262696,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,linear,50.0,1.2066155672073364,4.513584136962891,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,nearest,50.0,1.2056453227996826,4.652730941772461,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,linear,50.0,1.1921701431274414,4.062685489654541,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,nearest,50.0,1.3427270650863647,4.290601968765259,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,linear,50.0,1.3168374300003052,3.041050910949707,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,nearest,50.0,1.2582454681396484,3.057580947875977,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,linear,50.0,1.5114765167236328,3.040032148361206,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,nearest,50.0,1.3964155912399292,3.076711893081665,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,linear,50.0,1.1718831062316897,4.267849922180176,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,nearest,50.0,1.132833480834961,4.29939341545105,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,linear,50.0,1.361533761024475,4.332918882369995,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,nearest,50.0,1.2955156564712524,4.345709562301636,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,linear,50.0,1.2657325267791748,3.169428825378418,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,nearest,50.0,1.28937828540802,2.987797737121582,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,linear,50.0,1.6566144227981567,2.948482275009156,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,nearest,50.0,1.5127716064453125,3.2210607528686523,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,linear,50.0,1.1592485904693604,4.686273574829102,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,nearest,50.0,1.2204021215438845,4.405261993408203,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,linear,50.0,1.2650383710861206,4.294391632080078,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,nearest,50.0,1.2403491735458374,4.311903953552246,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,linear,50.0,1.301826238632202,3.46034574508667,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,nearest,50.0,1.1696438789367676,3.349025249481201,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,linear,50.0,1.4590017795562744,2.9490320682525635,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,nearest,50.0,1.390192627906799,2.725561618804932,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,linear,50.0,1.1962844133377075,3.812101602554321,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,nearest,50.0,1.1781408786773682,2.785196542739868,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,linear,50.0,1.3839093446731567,3.71886157989502,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,nearest,50.0,1.290557622909546,3.8435218334198,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,linear,50.0,1.4728256464004517,2.779296636581421,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,nearest,50.0,1.4610999822616575,2.28626561164856,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,linear,50.0,1.4897416830062866,2.4854185581207275,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,nearest,50.0,1.5269064903259275,2.803661584854126,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,linear,50.0,1.2025761604309082,3.832028388977051,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,nearest,50.0,1.1942018270492554,2.8860950469970703,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,linear,50.0,1.493128776550293,3.7718966007232666,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,nearest,50.0,1.1972014904022217,3.5419089794158936,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,linear,50.0,1.281783938407898,2.764681577682495,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,nearest,50.0,1.2515894174575806,2.0920286178588867,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,linear,50.0,1.542885422706604,2.6631388664245605,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,nearest,50.0,1.4247444868087769,2.7259325981140137,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,linear,50.0,1.1565128564834597,3.595854997634888,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,nearest,50.0,1.207954168319702,2.997901201248169,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,linear,50.0,1.236749291419983,3.745223045349121,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,nearest,50.0,1.264133095741272,3.428262710571289,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,linear,50.0,1.2613519430160522,2.83471941947937,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,nearest,50.0,1.277387619018555,2.0817816257476807,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,linear,50.0,1.5277210474014282,2.3508338928222656,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,nearest,50.0,1.5018503665924072,2.725738763809204,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,linear,50.0,1.1833534240722656,3.8258986473083496,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,nearest,50.0,1.2362052202224731,3.2069785594940186,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,linear,50.0,1.2420748472213743,3.6332833766937256,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,nearest,50.0,1.137220859527588,3.76915979385376,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,linear,50.0,1.2316980361938477,2.729125499725342,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,nearest,50.0,1.3241947889328003,2.473128318786621,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,linear,50.0,1.608755588531494,2.093675136566162,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,nearest,50.0,1.5778390169143677,2.66780161857605,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,linear,50.0,1.2447608709335327,3.958783626556397,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,nearest,50.0,1.1820746660232544,3.3691115379333496,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,linear,50.0,1.2837496995925903,3.4622647762298584,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,nearest,50.0,1.342319130897522,4.206218719482422,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,linear,50.0,1.3510429859161377,2.734039068222046,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,nearest,50.0,1.2491719722747805,2.7798826694488525,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,linear,50.0,1.488507628440857,2.118870735168457,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,nearest,50.0,1.4688689708709717,2.555049657821656,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,linear,50.0,1.1928746700286863,3.798595666885376,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,nearest,50.0,1.1809706687927246,3.254922389984131,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,linear,50.0,1.3788284063339231,3.2801191806793213,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,nearest,50.0,1.2765107154846191,3.787162780761719,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,linear,50.0,1.2314684391021729,2.757396936416626,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,nearest,50.0,1.2644561529159546,2.7432265281677246,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,linear,50.0,1.613251805305481,2.0923445224761963,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,nearest,50.0,1.557864546775818,2.6480493545532227,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,linear,50.0,1.2202132940292358,3.6251721382141113,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,nearest,50.0,1.1569126844406128,3.805253267288208,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,linear,50.0,1.4519493579864502,2.7946090698242188,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,nearest,50.0,1.3469847440719604,3.7831451892852783,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,linear,50.0,1.1994529962539673,2.4916701316833496,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,nearest,50.0,1.3177775144577026,2.706165075302124,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,linear,50.0,1.5881229639053345,2.577301025390625,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,nearest,50.0,1.485636591911316,2.101928234100342,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,linear,50.0,1.2012323141098022,2.769249200820923,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,nearest,50.0,1.2313576936721802,3.162638902664185,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,linear,50.0,1.266093373298645,4.268004417419434,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,nearest,50.0,1.212857961654663,4.407188653945923,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,linear,50.0,1.181528925895691,3.2017972469329834,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,nearest,50.0,1.2506394386291504,3.274324655532837,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,linear,50.0,1.4028400182724,3.150235652923584,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,nearest,50.0,1.559332251548767,3.1317007541656494,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,linear,50.0,1.1512407064437866,3.3596036434173584,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,nearest,50.0,1.1608623266220093,4.707340955734253,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,linear,50.0,1.340611457824707,4.594351053237915,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,nearest,50.0,1.2978663444519043,4.1597819328308105,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,linear,50.0,1.3369983434677124,3.0667033195495605,DCRNN
pedalme,STGCN,0.3,rand,4,8.0,nearest,50.0,1.267383098602295,2.970926523208618,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,linear,50.0,1.7729486227035522,2.960597038269043,DCRNN
pedalme,STGCN,0.6,rand,4,8.0,nearest,50.0,1.5281940698623655,2.982203960418701,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,linear,50.0,1.1784262657165527,4.112051248550415,DCRNN
pedalme,IT-STGCN,0.3,rand,4,8.0,nearest,50.0,1.229788303375244,4.131896018981934,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,linear,50.0,1.365551471710205,4.15712833404541,DCRNN
pedalme,IT-STGCN,0.6,rand,4,8.0,nearest,50.0,1.2369080781936646,4.469954490661621,DCRNN
pedalme,STGCN,0.2857142857142857,block,4,8.0,linear,50.0,1.229381442070007,3.0674099922180176,DCRNN
pedalme,STGCN,0.2857142857142857,block,4,8.0,nearest,50.0,1.3002824783325195,2.983097791671753,DCRNN
pedalme,IT-STGCN,0.2857142857142857,block,4,8.0,linear,50.0,1.1634215116500854,3.99943780899048,DCRNN
pedalme,IT-STGCN,0.2857142857142857,block,4,8.0,nearest,50.0,1.141700029373169,3.9676029682159424,DCRNN
pedalme,STGCN,0.2857142857142857,block,4,8.0,linear,50.0,1.2515652179718018,2.8664371967315674,DCRNN
pedalme,STGCN,0.2857142857142857,block,4,8.0,nearest,50.0,1.3205636739730835,2.890111207962036,DCRNN
pedalme,IT-STGCN,0.2857142857142857,block,4,8.0,linear,50.0,1.1609843969345093,4.010962724685669,DCRNN
pedalme,IT-STGCN,0.2857142857142857,block,4,8.0,nearest,50.0,1.1459085941314695,4.050846338272095,DCRNN
pedalme,STGCN,0.2857142857142857,block,4,8.0,linear,50.0,1.2368234395980835,2.919724702835083,DCRNN
pedalme,STGCN,0.2857142857142857,block,4,8.0,nearest,50.0,1.3133193254470823,3.0403730869293213,DCRNN
pedalme,IT-STGCN,0.2857142857142857,block,4,8.0,linear,50.0,1.1670148372650146,4.2568957805633545,DCRNN
pedalme,IT-STGCN,0.2857142857142857,block,4,8.0,nearest,50.0,1.1372660398483276,4.160836696624756,DCRNN
pedalme,STGCN,0.2857142857142857,block,4,8.0,linear,50.0,1.2905898094177246,2.886186361312866,DCRNN
pedalme,STGCN,0.2857142857142857,block,4,8.0,nearest,50.0,1.349650740623474,3.0408973693847656,DCRNN
pedalme,IT-STGCN,0.2857142857142857,block,4,8.0,linear,50.0,1.1458015441894531,4.297906875610352,DCRNN
pedalme,IT-STGCN,0.2857142857142857,block,4,8.0,nearest,50.0,1.1351473331451416,4.275421142578125,DCRNN
pedalme,STGCN,0.2857142857142857,block,4,8.0,linear,50.0,1.2435191869735718,3.145503044128418,DCRNN
pedalme,STGCN,0.2857142857142857,block,4,8.0,nearest,50.0,1.2862995862960815,3.703806400299072,DCRNN
pedalme,IT-STGCN,0.2857142857142857,block,4,8.0,linear,50.0,1.1372828483581543,5.120432376861572,DCRNN
pedalme,IT-STGCN,0.2857142857142857,block,4,8.0,nearest,50.0,1.1510798931121826,5.0651843547821045,DCRNN
pedalme,STGCN,0.2857142857142857,block,4,8.0,linear,50.0,1.2305171489715576,3.7951865196228014,DCRNN
pedalme,STGCN,0.2857142857142857,block,4,8.0,nearest,50.0,1.3512680530548096,3.829285144805908,DCRNN
pedalme,IT-STGCN,0.2857142857142857,block,4,8.0,linear,50.0,1.1691534519195557,5.1088948249816895,DCRNN
pedalme,IT-STGCN,0.2857142857142857,block,4,8.0,nearest,50.0,1.1713006496429443,5.053029775619507,DCRNN
pedalme,STGCN,0.2857142857142857,block,4,8.0,linear,50.0,1.2422081232070925,3.772082805633545,DCRNN
pedalme,STGCN,0.2857142857142857,block,4,8.0,nearest,50.0,1.3063937425613403,3.7204904556274414,DCRNN
pedalme,IT-STGCN,0.2857142857142857,block,4,8.0,linear,50.0,1.1595442295074463,5.048694372177124,DCRNN
pedalme,IT-STGCN,0.2857142857142857,block,4,8.0,nearest,50.0,1.1826095581054688,5.072052955627441,DCRNN
pedalme,STGCN,0.2857142857142857,block,4,8.0,linear,50.0,1.22669517993927,4.017084121704102,DCRNN
pedalme,STGCN,0.2857142857142857,block,4,8.0,nearest,50.0,1.3025306463241575,3.5352399349212646,DCRNN
pedalme,IT-STGCN,0.2857142857142857,block,4,8.0,linear,50.0,1.165721774101257,5.045150279998779,DCRNN
pedalme,IT-STGCN,0.2857142857142857,block,4,8.0,nearest,50.0,1.1518652439117432,4.9072585105896,DCRNN
pedalme,STGCN,0.2857142857142857,block,4,8.0,linear,50.0,1.2580691576004028,4.019116401672363,DCRNN
pedalme,STGCN,0.2857142857142857,block,4,8.0,nearest,50.0,1.321308135986328,4.090646028518677,DCRNN
pedalme,IT-STGCN,0.2857142857142857,block,4,8.0,linear,50.0,1.145106315612793,4.985208749771118,DCRNN
pedalme,IT-STGCN,0.2857142857142857,block,4,8.0,nearest,50.0,1.1450786590576172,4.967871904373169,DCRNN
pedalme,STGCN,0.2857142857142857,block,4,8.0,linear,50.0,1.2446821928024292,3.718101978302002,DCRNN
pedalme,STGCN,0.2857142857142857,block,4,8.0,nearest,50.0,1.2767876386642456,3.7499608993530273,DCRNN
pedalme,IT-STGCN,0.2857142857142857,block,4,8.0,linear,50.0,1.170299053192139,5.010531663894653,DCRNN
pedalme,IT-STGCN,0.2857142857142857,block,4,8.0,nearest,50.0,1.1474648714065552,5.013085126876831,DCRNN
pedalme,STGCN,0.2857142857142857,block,4,8.0,linear,50.0,1.2170780897140503,3.737815141677856,DCRNN
pedalme,STGCN,0.2857142857142857,block,4,8.0,nearest,50.0,1.295709490776062,3.757346868515015,DCRNN
pedalme,IT-STGCN,0.2857142857142857,block,4,8.0,linear,50.0,1.1456191539764404,5.036243915557861,DCRNN
pedalme,IT-STGCN,0.2857142857142857,block,4,8.0,nearest,50.0,1.1309256553649902,5.05466628074646,DCRNN
pedalme,STGCN,0.2857142857142857,block,4,8.0,linear,50.0,1.2491461038589478,3.746021270751953,DCRNN
pedalme,STGCN,0.2857142857142857,block,4,8.0,nearest,50.0,1.3128854036331177,3.678659439086914,DCRNN
pedalme,IT-STGCN,0.2857142857142857,block,4,8.0,linear,50.0,1.1620731353759766,4.905143022537232,DCRNN
pedalme,IT-STGCN,0.2857142857142857,block,4,8.0,nearest,50.0,1.1702200174331665,5.068988561630249,DCRNN
pedalme,STGCN,0.2857142857142857,block,4,8.0,linear,50.0,1.235790729522705,3.740262508392334,DCRNN
pedalme,STGCN,0.2857142857142857,block,4,8.0,nearest,50.0,1.328759789466858,3.7334394454956055,DCRNN
pedalme,IT-STGCN,0.2857142857142857,block,4,8.0,linear,50.0,1.1315542459487915,5.007355690002441,DCRNN
pedalme,IT-STGCN,0.2857142857142857,block,4,8.0,nearest,50.0,1.1510612964630127,5.100589752197266,DCRNN
pedalme,STGCN,0.2857142857142857,block,4,8.0,linear,50.0,1.2619127035140991,3.760134935379028,DCRNN
pedalme,STGCN,0.2857142857142857,block,4,8.0,nearest,50.0,1.2969207763671875,3.7651774883270255,DCRNN
pedalme,IT-STGCN,0.2857142857142857,block,4,8.0,linear,50.0,1.1385600566864014,5.044878482818604,DCRNN
pedalme,IT-STGCN,0.2857142857142857,block,4,8.0,nearest,50.0,1.148695468902588,5.013145446777344,DCRNN
pedalme,STGCN,0.2857142857142857,block,4,8.0,linear,50.0,1.268965482711792,3.725876569747925,DCRNN
pedalme,STGCN,0.2857142857142857,block,4,8.0,nearest,50.0,1.323600172996521,3.717336416244507,DCRNN
pedalme,IT-STGCN,0.2857142857142857,block,4,8.0,linear,50.0,1.1533777713775637,5.013166427612305,DCRNN
pedalme,IT-STGCN,0.2857142857142857,block,4,8.0,nearest,50.0,1.153929352760315,5.031620979309082,DCRNN
pedalme,STGCN,0.2857142857142857,block,4,8.0,linear,50.0,1.2557673454284668,3.73743200302124,DCRNN
